id,report_number,origin,sponsor_id,sponsor_name,sponsor_description,report_type,report_date,election_year,sponsor_address,sponsor_city,sponsor_state,sponsor_zip,sponsor_email,sponsor_phone,total_unitemized,total_cycle,expenditure_amount,expenditure_description,date_expense_obligated,date_advertising_presented,vendor_name,vendor_address,vendor_city,vendor_state,vendor_zipcode,url,sponsor_location,vendor_location,candidate_entity_id,candidate_candidacy_id,candidate_committee_id,candidate_filer_id,candidate_name,candidate_last_name,candidate_first_name,candidate_office,candidate_jurisdiction,candidate_party,portion_of_amount,for_or_against,filer_id,sponsor_entity_id,funders_name,date_received,amount,funders_address,funders_city,funders_state,funders_zipcode,funders_location,ballot_name,ballot_number,ballot_type,funders_first_name,funders_occupation,funders_employer,funders_employer_city,funders_employer_state,total_this_report
1774.expn,1733,C6.2 - Itemized Expenditures,239,EVERGREEN PROGRESS,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-07-25T00:00:00.000,2008,PO BOX 9885,SEATTLE,WA,98109,WAJEFFDAVIS@GMAIL.COM,2066179762,0.00,551475.00,3974.40,"TV BUY 7/21 THRU 7/27, KCPQ TV, 1813 WESTLAKE AVE N SEATTLE WA 98109",2008-07-02T00:00:00.000,2008-07-21T00:00:00.000,MEDIA STRATEGIES AND RESEARCH,1580 LINCOLN STREET SUITE 510,DENVER,CO,80203,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1733'},"{'type': 'Point', 'coordinates': [-122.34693, 47.6314]}","{'type': 'Point', 'coordinates': [-104.9857, 39.74137]}",,,,,,,,,,,,,,34687,,,,,,,,,,,,,,,,,
1775.expn,1733,C6.2 - Itemized Expenditures,239,EVERGREEN PROGRESS,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-07-25T00:00:00.000,2008,PO BOX 9885,SEATTLE,WA,98109,WAJEFFDAVIS@GMAIL.COM,2066179762,0.00,551475.00,11389.20,"TV BUY, 7/21 THRU 7/27, KING TV, 333 DEXTER AVE N, SEATTLE WA 98109",2008-07-02T00:00:00.000,2008-07-21T00:00:00.000,MEDIA STRATEGIES AND RESEARCH,1580 LINCOLN STREET SUITE 510,DENVER,CO,80203,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1733'},"{'type': 'Point', 'coordinates': [-122.34693, 47.6314]}","{'type': 'Point', 'coordinates': [-104.9857, 39.74137]}",,,,,,,,,,,,,,34687,,,,,,,,,,,,,,,,,
1776.expn,1733,C6.2 - Itemized Expenditures,239,EVERGREEN PROGRESS,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-07-25T00:00:00.000,2008,PO BOX 9885,SEATTLE,WA,98109,WAJEFFDAVIS@GMAIL.COM,2066179762,0.00,551475.00,6124.65,"TV BUY, 7/21 THRU 7/27, KIRO TV, 2807 3RD AVE SEATTLE WA 98121",2008-07-02T00:00:00.000,2008-07-21T00:00:00.000,MEDIA STRATEGIES AND RESEARCH,1580 LINCOLN STREET SUITE 510,DENVER,CO,80203,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1733'},"{'type': 'Point', 'coordinates': [-122.34693, 47.6314]}","{'type': 'Point', 'coordinates': [-104.9857, 39.74137]}",,,,,,,,,,,,,,34687,,,,,,,,,,,,,,,,,
1777.expn,1733,C6.2 - Itemized Expenditures,239,EVERGREEN PROGRESS,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-07-25T00:00:00.000,2008,PO BOX 9885,SEATTLE,WA,98109,WAJEFFDAVIS@GMAIL.COM,2066179762,0.00,551475.00,152.86,"TV BUY, 7/21 THRU 7/27, KMYQ TV, 1813 WESTLAKE AVE N, SEATTLE WA 98109",2008-07-02T00:00:00.000,2008-07-21T00:00:00.000,MEDIA STRATEGIES AND RESEARCH,1580 LINCOLN STREET SUITE 510,DENVER,CO,80203,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1733'},"{'type': 'Point', 'coordinates': [-122.34693, 47.6314]}","{'type': 'Point', 'coordinates': [-104.9857, 39.74137]}",,,,,,,,,,,,,,34687,,,,,,,,,,,,,,,,,
1778.expn,1733,C6.2 - Itemized Expenditures,239,EVERGREEN PROGRESS,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-07-25T00:00:00.000,2008,PO BOX 9885,SEATTLE,WA,98109,WAJEFFDAVIS@GMAIL.COM,2066179762,0.00,551475.00,7472.89,"TV BUY, 7/21 THRU 7/27, KOMO TV, 140 4TH AVE N SUITE 340, SEATTLE WA 98109",2008-07-02T00:00:00.000,2008-07-21T00:00:00.000,MEDIA STRATEGIES AND RESEARCH,1580 LINCOLN STREET SUITE 510,DENVER,CO,80203,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1733'},"{'type': 'Point', 'coordinates': [-122.34693, 47.6314]}","{'type': 'Point', 'coordinates': [-104.9857, 39.74137]}",,,,,,,,,,,,,,34687,,,,,,,,,,,,,,,,,
1779.expn,1733,C6.2 - Itemized Expenditures,239,EVERGREEN PROGRESS,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-07-25T00:00:00.000,2008,PO BOX 9885,SEATTLE,WA,98109,WAJEFFDAVIS@GMAIL.COM,2066179762,0.00,551475.00,1151.56,"TV BUY, 7/21 THRU 7/27, KONG TV, 333 DEXTER AVE N, SEATTLE WA  98109",2008-07-02T00:00:00.000,2008-07-21T00:00:00.000,MEDIA STRATEGIES AND RESEARCH,1580 LINCOLN STREET SUITE 510,DENVER,CO,80203,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1733'},"{'type': 'Point', 'coordinates': [-122.34693, 47.6314]}","{'type': 'Point', 'coordinates': [-104.9857, 39.74137]}",,,,,,,,,,,,,,34687,,,,,,,,,,,,,,,,,
1780.expn,1733,C6.2 - Itemized Expenditures,239,EVERGREEN PROGRESS,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-07-25T00:00:00.000,2008,PO BOX 9885,SEATTLE,WA,98109,WAJEFFDAVIS@GMAIL.COM,2066179762,0.00,551475.00,107.00,"TV BUY, 7/21 THRU 7/27, KSTW TV, 602 OAKESDALE AVE SW, RENTON, WA 98057",2008-07-02T00:00:00.000,2008-07-21T00:00:00.000,MEDIA STRATEGIES AND RESEARCH,1580 LINCOLN STREET SUITE 510,DENVER,CO,80203,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1733'},"{'type': 'Point', 'coordinates': [-122.34693, 47.6314]}","{'type': 'Point', 'coordinates': [-104.9857, 39.74137]}",,,,,,,,,,,,,,34687,,,,,,,,,,,,,,,,,
1781.expn,1733,C6.2 - Itemized Expenditures,239,EVERGREEN PROGRESS,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-07-25T00:00:00.000,2008,PO BOX 9885,SEATTLE,WA,98109,WAJEFFDAVIS@GMAIL.COM,2066179762,0.00,551475.00,9440.72,"TV BUY, 7/21 THRU 7/27, NCC SEATTLE/TACOMA, 18 W MERCER ST, SUITE 100, SEATTLE,98119",2008-07-02T00:00:00.000,2008-07-21T00:00:00.000,MEDIA STRATEGIES AND RESEARCH,1580 LINCOLN STREET SUITE 510,DENVER,CO,80203,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1733'},"{'type': 'Point', 'coordinates': [-122.34693, 47.6314]}","{'type': 'Point', 'coordinates': [-104.9857, 39.74137]}",,,,,,,,,,,,,,34687,,,,,,,,,,,,,,,,,
1782.expn,1733,C6.2 - Itemized Expenditures,239,EVERGREEN PROGRESS,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-07-25T00:00:00.000,2008,PO BOX 9885,SEATTLE,WA,98109,WAJEFFDAVIS@GMAIL.COM,2066179762,0.00,551475.00,813.22,"TV BUYS, 7/21 THRU 7/27, KAYU TV, 4600 S REGAL ST, SPOKANE WA 99223",2008-07-02T00:00:00.000,2008-07-21T00:00:00.000,MEDIA STRATEGIES AND RESEARCH,1580 LINCOLN STREET SUITE 510,DENVER,CO,80203,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1733'},"{'type': 'Point', 'coordinates': [-122.34693, 47.6314]}","{'type': 'Point', 'coordinates': [-104.9857, 39.74137]}",,,,,,,,,,,,,,34687,,,,,,,,,,,,,,,,,
1783.expn,1733,C6.2 - Itemized Expenditures,239,EVERGREEN PROGRESS,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-07-25T00:00:00.000,2008,PO BOX 9885,SEATTLE,WA,98109,WAJEFFDAVIS@GMAIL.COM,2066179762,0.00,551475.00,4055.92,"TV BUY, 7/21 THRU 7/27, KHQ TV, 1201 W SPRAGUE AVE, SPOKANE, WA 99223",2008-07-02T00:00:00.000,2008-07-21T00:00:00.000,MEDIA STRATEGIES AND RESEARCH,1580 LINCOLN STREET SUITE 510,DENVER,CO,80203,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1733'},"{'type': 'Point', 'coordinates': [-122.34693, 47.6314]}","{'type': 'Point', 'coordinates': [-104.9857, 39.74137]}",,,,,,,,,,,,,,34687,,,,,,,,,,,,,,,,,
1784.expn,1733,C6.2 - Itemized Expenditures,239,EVERGREEN PROGRESS,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-07-25T00:00:00.000,2008,PO BOX 9885,SEATTLE,WA,98109,WAJEFFDAVIS@GMAIL.COM,2066179762,0.00,551475.00,2640.83,"TV BUY, 7/21 THRU 7/27 KREM TV, 4103 S REGAL ST, SPOKANE WA 99223",2008-07-02T00:00:00.000,2008-07-21T00:00:00.000,MEDIA STRATEGIES AND RESEARCH,1580 LINCOLN STREET SUITE 510,DENVER,CO,80203,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1733'},"{'type': 'Point', 'coordinates': [-122.34693, 47.6314]}","{'type': 'Point', 'coordinates': [-104.9857, 39.74137]}",,,,,,,,,,,,,,34687,,,,,,,,,,,,,,,,,
1785.expn,1733,C6.2 - Itemized Expenditures,239,EVERGREEN PROGRESS,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-07-25T00:00:00.000,2008,PO BOX 9885,SEATTLE,WA,98109,WAJEFFDAVIS@GMAIL.COM,2066179762,0.00,551475.00,384.60,"TV BUY, 7/21 THRU 7/27, KSKN TV, 4103 S REGAL STREET, SPOKANE, WA 99223",2008-07-02T00:00:00.000,2008-07-21T00:00:00.000,MEDIA STRATEGIES AND RESEARCH,1580 LINCOLN STREET SUITE 510,DENVER,CO,80203,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1733'},"{'type': 'Point', 'coordinates': [-122.34693, 47.6314]}","{'type': 'Point', 'coordinates': [-104.9857, 39.74137]}",,,,,,,,,,,,,,34687,,,,,,,,,,,,,,,,,
1786.expn,1733,C6.2 - Itemized Expenditures,239,EVERGREEN PROGRESS,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-07-25T00:00:00.000,2008,PO BOX 9885,SEATTLE,WA,98109,WAJEFFDAVIS@GMAIL.COM,2066179762,0.00,551475.00,2987.93,"TV BUY, 7/21 THRU 7/27, KXLY TV, 500 W BOONE AVE SPOKANE WA 99201",2008-07-02T00:00:00.000,2008-07-21T00:00:00.000,MEDIA STRATEGIES AND RESEARCH,1580 LINCOLN STREET SUITE 510,DENVER,CO,80203,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1733'},"{'type': 'Point', 'coordinates': [-122.34693, 47.6314]}","{'type': 'Point', 'coordinates': [-104.9857, 39.74137]}",,,,,,,,,,,,,,34687,,,,,,,,,,,,,,,,,
1787.expn,1733,C6.2 - Itemized Expenditures,239,EVERGREEN PROGRESS,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-07-25T00:00:00.000,2008,PO BOX 9885,SEATTLE,WA,98109,WAJEFFDAVIS@GMAIL.COM,2066179762,0.00,551475.00,1371.27,"TV BUY 7/21 THRU 7/27, NCC SPOKANE COMCAST, 621 W MALLONSUITE 200, SPOKANE WA 99201",2008-07-02T00:00:00.000,2008-07-21T00:00:00.000,MEDIA STRATEGIES AND RESEARCH,1580 LINCOLN STREET SUITE 510,DENVER,CO,80203,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1733'},"{'type': 'Point', 'coordinates': [-122.34693, 47.6314]}","{'type': 'Point', 'coordinates': [-104.9857, 39.74137]}",,,,,,,,,,,,,,34687,,,,,,,,,,,,,,,,,
1788.expn,1734,C6.2 - Itemized Expenditures,239,EVERGREEN PROGRESS,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-07-25T00:00:00.000,2008,PO BOX 9885,SEATTLE,WA,98109,WAJEFFDAVIS@GMAIL.COM,2066179762,0.00,738920.00,16257.89,"EXT TV BUY: NCC PORTLAND COMCAST, 2000 SW 1ST AVE SUITE 200, PORTLAND OR 97201",2008-07-17T00:00:00.000,2008-07-22T00:00:00.000,MEDIA STRATEGIES AND RESEARCH,1580 LINCOLN ST #510,DENVER,CO,80203,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1734'},"{'type': 'Point', 'coordinates': [-122.34693, 47.6314]}","{'type': 'Point', 'coordinates': [-104.9857, 39.74137]}",,,,,,,,,,,,,,34687,,,,,,,,,,,,,,,,,
1789.expn,1734,C6.2 - Itemized Expenditures,239,EVERGREEN PROGRESS,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-07-25T00:00:00.000,2008,PO BOX 9885,SEATTLE,WA,98109,WAJEFFDAVIS@GMAIL.COM,2066179762,0.00,738920.00,14453.10,"TV BUY: KCPQ TV, 1813 WESTLAKE AVE N SEATTLE WA 98109",2008-07-17T00:00:00.000,2008-07-22T00:00:00.000,MEDIA STRATEGIES AND RESEARCH,1580 LINCOLN ST SUITE 510,DENVER,CO,80203,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1734'},"{'type': 'Point', 'coordinates': [-122.34693, 47.6314]}","{'type': 'Point', 'coordinates': [-104.9857, 39.74137]}",,,,,,,,,,,,,,34687,,,,,,,,,,,,,,,,,
1790.expn,1734,C6.2 - Itemized Expenditures,239,EVERGREEN PROGRESS,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-07-25T00:00:00.000,2008,PO BOX 9885,SEATTLE,WA,98109,WAJEFFDAVIS@GMAIL.COM,2066179762,0.00,738920.00,41417.40,"TV BUY: KING TV, 333 DEXTER AVE N, SEATTLE WA 98109",2008-07-17T00:00:00.000,2008-07-22T00:00:00.000,MEDIA STRATEGIES AND RESEARCH,1580 LINCOLN STREET SUITE 510,DENVER,CO,80203,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1734'},"{'type': 'Point', 'coordinates': [-122.34693, 47.6314]}","{'type': 'Point', 'coordinates': [-104.9857, 39.74137]}",,,,,,,,,,,,,,34687,,,,,,,,,,,,,,,,,
1791.expn,1734,C6.2 - Itemized Expenditures,239,EVERGREEN PROGRESS,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-07-25T00:00:00.000,2008,PO BOX 9885,SEATTLE,WA,98109,WAJEFFDAVIS@GMAIL.COM,2066179762,0.00,738920.00,22272.60,"TV BUY:  KIRO TV, 2807 3RD AVE, SEATTLE, WA 98121",2008-07-17T00:00:00.000,2008-07-22T00:00:00.000,MEDIA STRATEGIES AND RESEARCH,1580 LINCOLN ST SUITE 510,DENVER,CO,80203,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1734'},"{'type': 'Point', 'coordinates': [-122.34693, 47.6314]}","{'type': 'Point', 'coordinates': [-104.9857, 39.74137]}",,,,,,,,,,,,,,34687,,,,,,,,,,,,,,,,,
1792.expn,1734,C6.2 - Itemized Expenditures,239,EVERGREEN PROGRESS,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-07-25T00:00:00.000,2008,PO BOX 9885,SEATTLE,WA,98109,WAJEFFDAVIS@GMAIL.COM,2066179762,0.00,738920.00,555.90,"TV BUY: KMYQ TV, 1813 WESTLAKE AVE N, SEATTLE WA 98109",2008-07-17T00:00:00.000,2008-07-22T00:00:00.000,MEDIA STRATEGIES AND RESEARCH,1580 LINCOLN ST SUITE 510,DENVER,CO,80203,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1734'},"{'type': 'Point', 'coordinates': [-122.34693, 47.6314]}","{'type': 'Point', 'coordinates': [-104.9857, 39.74137]}",,,,,,,,,,,,,,34687,,,,,,,,,,,,,,,,,
1793.expn,1734,C6.2 - Itemized Expenditures,239,EVERGREEN PROGRESS,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-07-25T00:00:00.000,2008,PO BOX 9885,SEATTLE,WA,98109,WAJEFFDAVIS@GMAIL.COM,2066179762,0.00,738920.00,27175.54,"TV BUY, KOMO TV, 140 4T AVE N SUITE 340, SEATTLE WA 98109",2008-07-17T00:00:00.000,2008-07-22T00:00:00.000,MEDIA STRATEGIES AND RESEARCH,1580 LINCOLN ST #510,DENVER,CO,80203,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1734'},"{'type': 'Point', 'coordinates': [-122.34693, 47.6314]}","{'type': 'Point', 'coordinates': [-104.9857, 39.74137]}",,,,,,,,,,,,,,34687,,,,,,,,,,,,,,,,,
1794.expn,1734,C6.2 - Itemized Expenditures,239,EVERGREEN PROGRESS,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-07-25T00:00:00.000,2008,PO BOX 9885,SEATTLE,WA,98109,WAJEFFDAVIS@GMAIL.COM,2066179762,0.00,738920.00,4187.69,"TV BUY, KONG TV, 333 DEXTER AVE N, SEATTLE, WA 98109",2008-07-17T00:00:00.000,2008-07-22T00:00:00.000,MEDIA STRATEGIES AND RESEARCH,1580 LINCOLN ST #510,DENVER,CO,80203,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1734'},"{'type': 'Point', 'coordinates': [-122.34693, 47.6314]}","{'type': 'Point', 'coordinates': [-104.9857, 39.74137]}",,,,,,,,,,,,,,34687,,,,,,,,,,,,,,,,,
1795.expn,1734,C6.2 - Itemized Expenditures,239,EVERGREEN PROGRESS,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-07-25T00:00:00.000,2008,PO BOX 9885,SEATTLE,WA,98109,WAJEFFDAVIS@GMAIL.COM,2066179762,0.00,738920.00,389.12,"TV BUY: KSTW TV, 602 OAKESDALE AVE SW, RENTON, WA 98057",2008-07-17T00:00:00.000,2008-07-22T00:00:00.000,MEDIA STRATEGIES AND RESEARCH,1580 LINCOLN ST #510,DENVER,CO,80203,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1734'},"{'type': 'Point', 'coordinates': [-122.34693, 47.6314]}","{'type': 'Point', 'coordinates': [-104.9857, 39.74137]}",,,,,,,,,,,,,,34687,,,,,,,,,,,,,,,,,
1796.expn,1734,C6.2 - Itemized Expenditures,239,EVERGREEN PROGRESS,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-07-25T00:00:00.000,2008,PO BOX 9885,SEATTLE,WA,98109,WAJEFFDAVIS@GMAIL.COM,2066179762,0.00,738920.00,34331.68,"TV BUY: NCC COMCAST SEATTLE/TACOMA, 18 W MERCER ST SUITE 100, SEATTLE WA 98109",2008-07-17T00:00:00.000,2008-07-22T00:00:00.000,MEDIA STRATEGIES AND RESEARCH,1580 LINCOLN ST #510,DENVER,CO,80203,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1734'},"{'type': 'Point', 'coordinates': [-122.34693, 47.6314]}","{'type': 'Point', 'coordinates': [-104.9857, 39.74137]}",,,,,,,,,,,,,,34687,,,,,,,,,,,,,,,,,
1797.expn,1734,C6.2 - Itemized Expenditures,239,EVERGREEN PROGRESS,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-07-25T00:00:00.000,2008,PO BOX 9885,SEATTLE,WA,98109,WAJEFFDAVIS@GMAIL.COM,2066179762,0.00,738920.00,2957.33,"TV BUY, KAYU TV, 4600 S REGAL, SPOKANE WA 99223",2008-07-17T00:00:00.000,2008-07-22T00:00:00.000,MEDIA STRATEGIES AND RESEARCH,1580 LINCOLN ST #510,DENVER,CO,80203,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1734'},"{'type': 'Point', 'coordinates': [-122.34693, 47.6314]}","{'type': 'Point', 'coordinates': [-104.9857, 39.74137]}",,,,,,,,,,,,,,34687,,,,,,,,,,,,,,,,,
1798.expn,1734,C6.2 - Itemized Expenditures,239,EVERGREEN PROGRESS,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-07-25T00:00:00.000,2008,PO BOX 9885,SEATTLE,WA,98109,WAJEFFDAVIS@GMAIL.COM,2066179762,0.00,738920.00,14749.58,"TV BUY, KHQ TV, 1201 W SPRAGUE AVE, SPOKANE WA 99223",2008-07-17T00:00:00.000,2008-07-22T00:00:00.000,MEDIA STRATEGIES AND RESEARCH,1580 LINCOLN ST #510,DENVER,CO,80203,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1734'},"{'type': 'Point', 'coordinates': [-122.34693, 47.6314]}","{'type': 'Point', 'coordinates': [-104.9857, 39.74137]}",,,,,,,,,,,,,,34687,,,,,,,,,,,,,,,,,
1799.expn,1734,C6.2 - Itemized Expenditures,239,EVERGREEN PROGRESS,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-07-25T00:00:00.000,2008,PO BOX 9885,SEATTLE,WA,98109,WAJEFFDAVIS@GMAIL.COM,2066179762,0.00,738920.00,9603.53,"TV BUY, KREM TV, 4103 S REGAL ST, SPOKANE WA 99223",2008-07-17T00:00:00.000,2008-07-22T00:00:00.000,MEDIA STRATEGIES AND RESEARCH,1580 LINCOLN ST #510,DENVER,CO,80203,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1734'},"{'type': 'Point', 'coordinates': [-122.34693, 47.6314]}","{'type': 'Point', 'coordinates': [-104.9857, 39.74137]}",,,,,,,,,,,,,,34687,,,,,,,,,,,,,,,,,
1800.expn,1734,C6.2 - Itemized Expenditures,239,EVERGREEN PROGRESS,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-07-25T00:00:00.000,2008,PO BOX 9885,SEATTLE,WA,98109,WAJEFFDAVIS@GMAIL.COM,2066179762,0.00,738920.00,1398.62,"TV BUY, KSKN TV, 4103 S REGAL ST, SPOKANE  WA 99223",2008-07-17T00:00:00.000,2008-07-22T00:00:00.000,MEDIA STRATEGIES AND RESEARCH,1580 LINCOLN ST #510,DENVER,CO,80203,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1734'},"{'type': 'Point', 'coordinates': [-122.34693, 47.6314]}","{'type': 'Point', 'coordinates': [-104.9857, 39.74137]}",,,,,,,,,,,,,,34687,,,,,,,,,,,,,,,,,
1801.expn,1734,C6.2 - Itemized Expenditures,239,EVERGREEN PROGRESS,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-07-25T00:00:00.000,2008,PO BOX 9885,SEATTLE,WA,98109,WAJEFFDAVIS@GMAIL.COM,2066179762,0.00,738920.00,10865.77,"TV BUY, KXLY TV, 500 W BOONE AVE SPOKANE WA 99201",2008-07-17T00:00:00.000,2008-07-22T00:00:00.000,MEDIA STRATEGIES AND RESEARCH,1580 LINCOLN ST #510,DENVER,CO,80203,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1734'},"{'type': 'Point', 'coordinates': [-122.34693, 47.6314]}","{'type': 'Point', 'coordinates': [-104.9857, 39.74137]}",,,,,,,,,,,,,,34687,,,,,,,,,,,,,,,,,
1802.expn,1734,C6.2 - Itemized Expenditures,239,EVERGREEN PROGRESS,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-07-25T00:00:00.000,2008,PO BOX 9885,SEATTLE,WA,98109,WAJEFFDAVIS@GMAIL.COM,2066179762,0.00,738920.00,4986.69,"TV BUY, NCC SPOKANE COMCAST, 621 W MALLON SUITE 200, SPOKANE WA 99201",2008-07-17T00:00:00.000,2008-07-22T00:00:00.000,MEDIA STRATEGIES AND RESEARCH,1580 LINCOLN ST #510,DENVER,CO,80203,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1734'},"{'type': 'Point', 'coordinates': [-122.34693, 47.6314]}","{'type': 'Point', 'coordinates': [-104.9857, 39.74137]}",,,,,,,,,,,,,,34687,,,,,,,,,,,,,,,,,
1803.expn,1734,C6.2 - Itemized Expenditures,239,EVERGREEN PROGRESS,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-07-25T00:00:00.000,2008,PO BOX 9885,SEATTLE,WA,98109,WAJEFFDAVIS@GMAIL.COM,2066179762,0.00,738920.00,3508.27,"TV BUY: NCC PORTLAND COMCAST, 2000 SW 1ST AVE SUITE 200, PORTLAND OR 97201",2008-07-17T00:00:00.000,2008-07-28T00:00:00.000,MEDIA STRATEGIES AND RESEARCH,1580 LINCOLN ST #510,DENVER,CO,80203,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1734'},"{'type': 'Point', 'coordinates': [-122.34693, 47.6314]}","{'type': 'Point', 'coordinates': [-104.9857, 39.74137]}",,,,,,,,,,,,,,34687,,,,,,,,,,,,,,,,,
1804.expn,1734,C6.2 - Itemized Expenditures,239,EVERGREEN PROGRESS,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-07-25T00:00:00.000,2008,PO BOX 9885,SEATTLE,WA,98109,WAJEFFDAVIS@GMAIL.COM,2066179762,0.00,738920.00,3059.65,"TV BUY: KCPQ TV, 1813 WSTLAKE AVE N, SEATTLE WA 98109",2008-07-17T00:00:00.000,2008-07-28T00:00:00.000,MEDIA STRATEGIES AND RESEARCH,1580 LINCOLN ST #510,DENVER,CO,80203,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1734'},"{'type': 'Point', 'coordinates': [-122.34693, 47.6314]}","{'type': 'Point', 'coordinates': [-104.9857, 39.74137]}",,,,,,,,,,,,,,34687,,,,,,,,,,,,,,,,,
